214000111,금곡리,5,N,평택시,4122000000,194995.6474,389147.6284,12656.626,3700.071,1,48097
214000112,현화중학교,3,N,평택시,4122000000,192948.6957,387073.6123,12655.25,3658.948,1,15145
214000113,현일초교,5,N,평택시,4122000000,192945.6892,387486.6091,12655.247,3659.173,1,15143
214000114,동환아파트,3,N,평택시,4122000000,192974.6888,387497.6094,12655.265,3659.176,1,15144
214000115,안중주공2단지,3,N,평택시,4122000000,192980.6955,387072.6128,12655.269,3658.943,1,15146
214000116,안중동신2차아파트,5,N,평택시,4122000000,193397.6948,386911.6206,12655.541,3658.869,1,15156
214000117,늘푸른아파트.현화초교,5,N,평택시,4122000000,192774.699,386947.6106,12655.141,3658.884,1,15137
214000118,건영아파트,5,N,평택시,4122000000,192523.6927,387473.6026,12654.962,3659.163,1,15128
214000119,건영아파트,5,N,평택시,4122000000,192548.6907,387588.602,12654.978,3659.229,1,15127
214000120,우림아파트,5,N,평택시,4122000000,192553.6941,387368.6038,12654.981,3659.107,1,15129
214000121,늘푸른아파트.현화초교,5,N,평택시,4122000000,192729.699,386971.6097,12655.101,3658.895,1,15135
214000122,안중동신2차아파트,1,N,평택시,4122000000,193414.6944,386929.6207,12655.561,3658.873,1,15157
214000123,안중주공아파트,5,N,평택시,4122000000,193270.6898,387288.6157,12655.471,3659.067,1,15155
214000124,안중주공1단지,3,N,평택시,4122000000,193120.6906,387317.6131,12655.366,3659.082,1,15150
214000125,성심중앙병원,2,N,평택시,4122000000,193465.6883,387290.6188,12655.597,3659.068,1,15158
214000126,대반4리,0,N,평택시,4122000000,195654.5399,386838.628,12657.07,3658.822,1,48015
214000127,대반5리,5,N,평택시,4122000000,196025.286,386855.6796,12657.32,3658.832,1,48113
214000128,한국농어촌공사,1,N,평택시,4122000000,194183.6861,387082.6316,12656.072,3658.956,1,15174
214000129,신창아파트,5,N,평택시,4122000000,194413.1028,386867.7237,12656.233,3658.838,1,48386
214000131,안중터미널,2,N,평택시,4122000000,193887.6776,387767.6217,12655.885,3659.326,1,15168
214000134,인광4리,3,N,평택시,4122000000,193124.7085,386167.6221,12655.366,3658.456,1,15149
